sample_id,attack_type,detector_type,iteration,structural_score,behavioral_score,combined_score,detector_score,detector_decision,is_detected,attack_successful,utility_preservation,perturbation_magnitude,latency_ms
test_adaptive_lvl3_9,random_perturbation,combined,0,0.0,0.022,0.011,0.011,APPROVED,0,1,1.0,0.0,1.699
test_adaptive_lvl3_9,random_perturbation,combined,1,0.0075,0.022,0.0137,0.0137,APPROVED,0,1,0.8436,0.0735,1.963
test_adaptive_lvl3_9,random_perturbation,combined,2,0.1612,0.022,0.0674,0.0674,APPROVED,0,1,0.713,0.1465,1.852
test_adaptive_lvl3_9,random_perturbation,combined,3,0.2141,0.022,0.086,0.086,APPROVED,0,1,0.668,0.2144,1.939
test_adaptive_lvl3_9,random_perturbation,combined,4,0.2567,0.022,0.1009,0.1009,APPROVED,0,1,0.6318,0.2919,1.801
test_adaptive_lvl3_9,random_perturbation,combined,5,0.3412,0.022,0.1304,0.1304,APPROVED,0,1,0.56,0.3599,1.954
test_basic_suspicious_0,non_adaptive,structural_only,0,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.0,1.775
test_basic_suspicious_0,non_adaptive,structural_only,1,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.06,1.789
test_basic_suspicious_0,non_adaptive,structural_only,2,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.12,1.713
test_basic_suspicious_0,non_adaptive,structural_only,3,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.18,1.782
test_basic_suspicious_0,non_adaptive,structural_only,4,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.24,1.785
test_basic_suspicious_0,non_adaptive,structural_only,5,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.3,1.747
test_basic_suspicious_1,non_adaptive,structural_only,0,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.0,1.712
test_basic_suspicious_1,non_adaptive,structural_only,1,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.06,1.714
test_basic_suspicious_1,non_adaptive,structural_only,2,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.12,1.744
test_basic_suspicious_1,non_adaptive,structural_only,3,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.18,1.685
test_basic_suspicious_1,non_adaptive,structural_only,4,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.24,1.749
test_basic_suspicious_1,non_adaptive,structural_only,5,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.3,1.731
test_basic_suspicious_2,non_adaptive,structural_only,0,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.0,1.686
test_basic_suspicious_2,non_adaptive,structural_only,1,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.06,1.821
test_basic_suspicious_2,non_adaptive,structural_only,2,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.12,1.705
test_basic_suspicious_2,non_adaptive,structural_only,3,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.18,1.774
test_basic_suspicious_2,non_adaptive,structural_only,4,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.24,1.719
test_basic_suspicious_2,non_adaptive,structural_only,5,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.3,1.827
test_basic_suspicious_3,non_adaptive,structural_only,0,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.0,1.815
test_basic_suspicious_3,non_adaptive,structural_only,1,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.06,1.658
test_basic_suspicious_3,non_adaptive,structural_only,2,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.12,1.719
test_basic_suspicious_3,non_adaptive,structural_only,3,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.18,2.086
test_basic_suspicious_3,non_adaptive,structural_only,4,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.24,1.875
test_basic_suspicious_3,non_adaptive,structural_only,5,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.3,1.813
test_basic_suspicious_4,non_adaptive,structural_only,0,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.0,1.844
test_basic_suspicious_4,non_adaptive,structural_only,1,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.06,1.826
test_basic_suspicious_4,non_adaptive,structural_only,2,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.12,1.805
test_basic_suspicious_4,non_adaptive,structural_only,3,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.18,1.829
test_basic_suspicious_4,non_adaptive,structural_only,4,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.24,1.873
test_basic_suspicious_4,non_adaptive,structural_only,5,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.3,1.853
test_basic_suspicious_5,non_adaptive,structural_only,0,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.0,1.871
test_basic_suspicious_5,non_adaptive,structural_only,1,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.06,2.453
test_basic_suspicious_5,non_adaptive,structural_only,2,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.12,2.11
test_basic_suspicious_5,non_adaptive,structural_only,3,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.18,2.119
test_basic_suspicious_5,non_adaptive,structural_only,4,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.24,2.266
test_basic_suspicious_5,non_adaptive,structural_only,5,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.3,1.856
test_basic_suspicious_6,non_adaptive,structural_only,0,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.0,1.841
test_basic_suspicious_6,non_adaptive,structural_only,1,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.06,1.816
test_basic_suspicious_6,non_adaptive,structural_only,2,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.12,1.876
test_basic_suspicious_6,non_adaptive,structural_only,3,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.18,1.864
test_basic_suspicious_6,non_adaptive,structural_only,4,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.24,1.838
test_basic_suspicious_6,non_adaptive,structural_only,5,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.3,1.848
test_basic_suspicious_7,non_adaptive,structural_only,0,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.0,1.886
test_basic_suspicious_7,non_adaptive,structural_only,1,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.06,1.803
test_basic_suspicious_7,non_adaptive,structural_only,2,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.12,1.873
test_basic_suspicious_7,non_adaptive,structural_only,3,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.18,1.88
test_basic_suspicious_7,non_adaptive,structural_only,4,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.24,1.882
test_basic_suspicious_7,non_adaptive,structural_only,5,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.3,1.843
test_basic_suspicious_8,non_adaptive,structural_only,0,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.0,1.844
test_basic_suspicious_8,non_adaptive,structural_only,1,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.06,1.716
test_basic_suspicious_8,non_adaptive,structural_only,2,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.12,2.022
test_basic_suspicious_8,non_adaptive,structural_only,3,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.18,1.823
test_basic_suspicious_8,non_adaptive,structural_only,4,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.24,2.653
test_basic_suspicious_8,non_adaptive,structural_only,5,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.3,2.271
test_basic_suspicious_9,non_adaptive,structural_only,0,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.0,2.0
test_basic_suspicious_9,non_adaptive,structural_only,1,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.06,2.317
test_basic_suspicious_9,non_adaptive,structural_only,2,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.12,2.386
test_basic_suspicious_9,non_adaptive,structural_only,3,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.18,2.279
test_basic_suspicious_9,non_adaptive,structural_only,4,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.24,2.354
test_basic_suspicious_9,non_adaptive,structural_only,5,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.3,2.616
test_adaptive_lvl1_0,non_adaptive,structural_only,0,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.0,1.806
test_adaptive_lvl1_0,non_adaptive,structural_only,1,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.06,1.869
test_adaptive_lvl1_0,non_adaptive,structural_only,2,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.12,1.813
test_adaptive_lvl1_0,non_adaptive,structural_only,3,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.18,1.893
test_adaptive_lvl1_0,non_adaptive,structural_only,4,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.24,1.972
test_adaptive_lvl1_0,non_adaptive,structural_only,5,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.3,1.707
test_adaptive_lvl1_1,non_adaptive,structural_only,0,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.0,1.875
test_adaptive_lvl1_1,non_adaptive,structural_only,1,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.06,1.845
test_adaptive_lvl1_1,non_adaptive,structural_only,2,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.12,1.8
test_adaptive_lvl1_1,non_adaptive,structural_only,3,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.18,2.257
test_adaptive_lvl1_1,non_adaptive,structural_only,4,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.24,1.844
test_adaptive_lvl1_1,non_adaptive,structural_only,5,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.3,1.757
test_adaptive_lvl1_2,non_adaptive,structural_only,0,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.0,1.848
test_adaptive_lvl1_2,non_adaptive,structural_only,1,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.06,1.801
test_adaptive_lvl1_2,non_adaptive,structural_only,2,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.12,1.931
test_adaptive_lvl1_2,non_adaptive,structural_only,3,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.18,1.88
test_adaptive_lvl1_2,non_adaptive,structural_only,4,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.24,1.852
test_adaptive_lvl1_2,non_adaptive,structural_only,5,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.3,1.836
test_adaptive_lvl1_3,non_adaptive,structural_only,0,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.0,1.827
test_adaptive_lvl1_3,non_adaptive,structural_only,1,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.06,1.781
test_adaptive_lvl1_3,non_adaptive,structural_only,2,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.12,1.825
test_adaptive_lvl1_3,non_adaptive,structural_only,3,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.18,1.862
test_adaptive_lvl1_3,non_adaptive,structural_only,4,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.24,1.717
test_adaptive_lvl1_3,non_adaptive,structural_only,5,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.3,2.432
test_adaptive_lvl1_4,non_adaptive,structural_only,0,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.0,1.915
test_adaptive_lvl1_4,non_adaptive,structural_only,1,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.06,2.196
test_adaptive_lvl1_4,non_adaptive,structural_only,2,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.12,2.236
test_adaptive_lvl1_4,non_adaptive,structural_only,3,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.18,2.059
test_adaptive_lvl1_4,non_adaptive,structural_only,4,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.24,1.817
test_adaptive_lvl1_4,non_adaptive,structural_only,5,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.3,1.705
test_adaptive_lvl1_5,non_adaptive,structural_only,0,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.0,1.704
test_adaptive_lvl1_5,non_adaptive,structural_only,1,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.06,1.777
test_adaptive_lvl1_5,non_adaptive,structural_only,2,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.12,1.669
test_adaptive_lvl1_5,non_adaptive,structural_only,3,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.18,1.819
test_adaptive_lvl1_5,non_adaptive,structural_only,4,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.24,1.671
test_adaptive_lvl1_5,non_adaptive,structural_only,5,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.3,1.939
test_adaptive_lvl1_6,non_adaptive,structural_only,0,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.0,1.885
test_adaptive_lvl1_6,non_adaptive,structural_only,1,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.06,1.831
test_adaptive_lvl1_6,non_adaptive,structural_only,2,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.12,1.885
test_adaptive_lvl1_6,non_adaptive,structural_only,3,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.18,1.838
test_adaptive_lvl1_6,non_adaptive,structural_only,4,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.24,2.269
test_adaptive_lvl1_6,non_adaptive,structural_only,5,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.3,3.385
test_adaptive_lvl1_7,non_adaptive,structural_only,0,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.0,3.702
test_adaptive_lvl1_7,non_adaptive,structural_only,1,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.06,3.609
test_adaptive_lvl1_7,non_adaptive,structural_only,2,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.12,3.714
test_adaptive_lvl1_7,non_adaptive,structural_only,3,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.18,3.363
test_adaptive_lvl1_7,non_adaptive,structural_only,4,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.24,3.116
test_adaptive_lvl1_7,non_adaptive,structural_only,5,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.3,3.137
test_adaptive_lvl1_8,non_adaptive,structural_only,0,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.0,3.314
test_adaptive_lvl1_8,non_adaptive,structural_only,1,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.06,3.163
test_adaptive_lvl1_8,non_adaptive,structural_only,2,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.12,1.951
test_adaptive_lvl1_8,non_adaptive,structural_only,3,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.18,1.838
test_adaptive_lvl1_8,non_adaptive,structural_only,4,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.24,1.78
test_adaptive_lvl1_8,non_adaptive,structural_only,5,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.3,1.811
test_adaptive_lvl1_9,non_adaptive,structural_only,0,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.0,1.815
test_adaptive_lvl1_9,non_adaptive,structural_only,1,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.06,1.766
test_adaptive_lvl1_9,non_adaptive,structural_only,2,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.12,1.819
test_adaptive_lvl1_9,non_adaptive,structural_only,3,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.18,1.699
test_adaptive_lvl1_9,non_adaptive,structural_only,4,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.24,1.781
test_adaptive_lvl1_9,non_adaptive,structural_only,5,1.0,0.022,0.95,1.0,REJECTED,1,0,1.0,0.3,2.042
test_adaptive_lvl2_0,non_adaptive,structural_only,0,0.986,0.022,0.9367,0.986,REJECTED,1,0,1.0,0.0,1.865
test_adaptive_lvl2_0,non_adaptive,structural_only,1,0.9862,0.022,0.9369,0.9862,REJECTED,1,0,1.0,0.06,1.895
test_adaptive_lvl2_0,non_adaptive,structural_only,2,0.9862,0.022,0.9369,0.9862,REJECTED,1,0,1.0,0.12,1.915
test_adaptive_lvl2_0,non_adaptive,structural_only,3,0.9864,0.022,0.9371,0.9864,REJECTED,1,0,1.0,0.18,1.862
test_adaptive_lvl2_0,non_adaptive,structural_only,4,0.986,0.022,0.9367,0.986,REJECTED,1,0,1.0,0.24,2.033
test_adaptive_lvl2_0,non_adaptive,structural_only,5,0.986,0.022,0.9367,0.986,REJECTED,1,0,1.0,0.3,1.954
test_adaptive_lvl2_1,non_adaptive,structural_only,0,0.9728,0.022,0.9242,0.9728,REJECTED,1,0,1.0,0.0,1.853
test_adaptive_lvl2_1,non_adaptive,structural_only,1,0.9726,0.022,0.924,0.9726,REJECTED,1,0,1.0,0.06,1.899
test_adaptive_lvl2_1,non_adaptive,structural_only,2,0.9726,0.022,0.924,0.9726,REJECTED,1,0,1.0,0.12,1.942
test_adaptive_lvl2_1,non_adaptive,structural_only,3,0.9728,0.022,0.9242,0.9728,REJECTED,1,0,1.0,0.18,1.866
test_adaptive_lvl2_1,non_adaptive,structural_only,4,0.9726,0.022,0.924,0.9726,REJECTED,1,0,1.0,0.24,1.923
test_adaptive_lvl2_1,non_adaptive,structural_only,5,0.973,0.022,0.9244,0.973,REJECTED,1,0,1.0,0.3,1.879
test_adaptive_lvl2_2,non_adaptive,structural_only,0,0.9588,0.022,0.9109,0.9588,REJECTED,1,0,1.0,0.0,1.754
test_adaptive_lvl2_2,non_adaptive,structural_only,1,0.9594,0.022,0.9114,0.9594,REJECTED,1,0,1.0,0.06,1.967
test_adaptive_lvl2_2,non_adaptive,structural_only,2,0.9592,0.022,0.9112,0.9592,REJECTED,1,0,1.0,0.12,1.916
test_adaptive_lvl2_2,non_adaptive,structural_only,3,0.959,0.022,0.9111,0.959,REJECTED,1,0,1.0,0.18,1.898
test_adaptive_lvl2_2,non_adaptive,structural_only,4,0.9594,0.022,0.9114,0.9594,REJECTED,1,0,1.0,0.24,1.886
test_adaptive_lvl2_2,non_adaptive,structural_only,5,0.9596,0.022,0.9116,0.9596,REJECTED,1,0,1.0,0.3,1.856
test_adaptive_lvl2_3,non_adaptive,structural_only,0,0.939,0.022,0.8921,0.939,REJECTED,1,0,1.0,0.0,1.919
test_adaptive_lvl2_3,non_adaptive,structural_only,1,0.9388,0.022,0.8919,0.9388,REJECTED,1,0,1.0,0.06,1.865
test_adaptive_lvl2_3,non_adaptive,structural_only,2,0.939,0.022,0.8921,0.939,REJECTED,1,0,1.0,0.12,1.853
test_adaptive_lvl2_3,non_adaptive,structural_only,3,0.9392,0.022,0.8922,0.9392,REJECTED,1,0,1.0,0.18,1.931
test_adaptive_lvl2_3,non_adaptive,structural_only,4,0.9394,0.022,0.8924,0.9394,REJECTED,1,0,1.0,0.24,1.804
test_adaptive_lvl2_3,non_adaptive,structural_only,5,0.9386,0.022,0.8917,0.9386,REJECTED,1,0,1.0,0.3,1.8
test_adaptive_lvl2_4,non_adaptive,structural_only,0,0.9666,0.022,0.9183,0.9666,REJECTED,1,0,1.0,0.0,1.814
test_adaptive_lvl2_4,non_adaptive,structural_only,1,0.9666,0.022,0.9183,0.9666,REJECTED,1,0,1.0,0.06,1.794
test_adaptive_lvl2_4,non_adaptive,structural_only,2,0.9666,0.022,0.9183,0.9666,REJECTED,1,0,1.0,0.12,1.862
test_adaptive_lvl2_4,non_adaptive,structural_only,3,0.9664,0.022,0.9181,0.9664,REJECTED,1,0,1.0,0.18,1.86
test_adaptive_lvl2_4,non_adaptive,structural_only,4,0.9666,0.022,0.9183,0.9666,REJECTED,1,0,1.0,0.24,1.729
test_adaptive_lvl2_4,non_adaptive,structural_only,5,0.9668,0.022,0.9185,0.9668,REJECTED,1,0,1.0,0.3,1.89
test_adaptive_lvl2_5,non_adaptive,structural_only,0,0.9504,0.022,0.9029,0.9504,REJECTED,1,0,1.0,0.0,1.86
test_adaptive_lvl2_5,non_adaptive,structural_only,1,0.9506,0.022,0.9031,0.9506,REJECTED,1,0,1.0,0.06,1.859
test_adaptive_lvl2_5,non_adaptive,structural_only,2,0.9508,0.022,0.9033,0.9508,REJECTED,1,0,1.0,0.12,1.849
test_adaptive_lvl2_5,non_adaptive,structural_only,3,0.9504,0.022,0.9029,0.9504,REJECTED,1,0,1.0,0.18,1.848
test_adaptive_lvl2_5,non_adaptive,structural_only,4,0.9504,0.022,0.9029,0.9504,REJECTED,1,0,1.0,0.24,1.854
test_adaptive_lvl2_5,non_adaptive,structural_only,5,0.9508,0.022,0.9033,0.9508,REJECTED,1,0,1.0,0.3,1.823
test_adaptive_lvl2_6,non_adaptive,structural_only,0,0.989,0.022,0.9395,0.989,REJECTED,1,0,1.0,0.0,1.955
test_adaptive_lvl2_6,non_adaptive,structural_only,1,0.989,0.022,0.9395,0.989,REJECTED,1,0,1.0,0.06,1.869
test_adaptive_lvl2_6,non_adaptive,structural_only,2,0.9888,0.022,0.9394,0.9888,REJECTED,1,0,1.0,0.12,1.755
test_adaptive_lvl2_6,non_adaptive,structural_only,3,0.989,0.022,0.9395,0.989,REJECTED,1,0,1.0,0.18,1.869
test_adaptive_lvl2_6,non_adaptive,structural_only,4,0.9888,0.022,0.9394,0.9888,REJECTED,1,0,1.0,0.24,1.832
test_adaptive_lvl2_6,non_adaptive,structural_only,5,0.9884,0.022,0.939,0.9884,REJECTED,1,0,1.0,0.3,1.809
test_adaptive_lvl2_7,non_adaptive,structural_only,0,0.962,0.022,0.9139,0.962,REJECTED,1,0,1.0,0.0,1.868
test_adaptive_lvl2_7,non_adaptive,structural_only,1,0.9616,0.022,0.9135,0.9616,REJECTED,1,0,1.0,0.06,1.696
test_adaptive_lvl2_7,non_adaptive,structural_only,2,0.9614,0.022,0.9133,0.9614,REJECTED,1,0,1.0,0.12,1.93
test_adaptive_lvl2_7,non_adaptive,structural_only,3,0.9616,0.022,0.9135,0.9616,REJECTED,1,0,1.0,0.18,1.752
test_adaptive_lvl2_7,non_adaptive,structural_only,4,0.9614,0.022,0.9133,0.9614,REJECTED,1,0,1.0,0.24,1.872
test_adaptive_lvl2_7,non_adaptive,structural_only,5,0.9616,0.022,0.9135,0.9616,REJECTED,1,0,1.0,0.3,1.842
test_adaptive_lvl2_8,non_adaptive,structural_only,0,0.9598,0.022,0.9118,0.9598,REJECTED,1,0,1.0,0.0,1.79
test_adaptive_lvl2_8,non_adaptive,structural_only,1,0.9598,0.022,0.9118,0.9598,REJECTED,1,0,1.0,0.06,1.899
test_adaptive_lvl2_8,non_adaptive,structural_only,2,0.9598,0.022,0.9118,0.9598,REJECTED,1,0,1.0,0.12,1.818
test_adaptive_lvl2_8,non_adaptive,structural_only,3,0.9598,0.022,0.9118,0.9598,REJECTED,1,0,1.0,0.18,1.809
test_adaptive_lvl2_8,non_adaptive,structural_only,4,0.9598,0.022,0.9118,0.9598,REJECTED,1,0,1.0,0.24,1.823
test_adaptive_lvl2_8,non_adaptive,structural_only,5,0.9596,0.022,0.9116,0.9596,REJECTED,1,0,1.0,0.3,1.811
test_adaptive_lvl2_9,non_adaptive,structural_only,0,0.9656,0.022,0.9173,0.9656,REJECTED,1,0,1.0,0.0,1.836
test_adaptive_lvl2_9,non_adaptive,structural_only,1,0.9658,0.022,0.9175,0.9658,REJECTED,1,0,1.0,0.06,1.845
test_adaptive_lvl2_9,non_adaptive,structural_only,2,0.966,0.022,0.9177,0.966,REJECTED,1,0,1.0,0.12,1.803
test_adaptive_lvl2_9,non_adaptive,structural_only,3,0.966,0.022,0.9177,0.966,REJECTED,1,0,1.0,0.18,1.834
test_adaptive_lvl2_9,non_adaptive,structural_only,4,0.9658,0.022,0.9175,0.9658,REJECTED,1,0,1.0,0.24,1.856
test_adaptive_lvl2_9,non_adaptive,structural_only,5,0.966,0.022,0.9177,0.966,REJECTED,1,0,1.0,0.3,1.747
test_adaptive_lvl3_0,non_adaptive,structural_only,0,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,1.818
test_adaptive_lvl3_0,non_adaptive,structural_only,1,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.06,1.811
test_adaptive_lvl3_0,non_adaptive,structural_only,2,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.12,1.76
test_adaptive_lvl3_0,non_adaptive,structural_only,3,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.18,1.801
test_adaptive_lvl3_0,non_adaptive,structural_only,4,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.24,1.817
test_adaptive_lvl3_0,non_adaptive,structural_only,5,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.3,1.831
test_adaptive_lvl3_1,non_adaptive,structural_only,0,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,1.728
test_adaptive_lvl3_1,non_adaptive,structural_only,1,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.06,1.81
test_adaptive_lvl3_1,non_adaptive,structural_only,2,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.12,1.802
test_adaptive_lvl3_1,non_adaptive,structural_only,3,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.18,1.797
test_adaptive_lvl3_1,non_adaptive,structural_only,4,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.24,1.824
test_adaptive_lvl3_1,non_adaptive,structural_only,5,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.3,1.756
test_adaptive_lvl3_2,non_adaptive,structural_only,0,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,1.785
test_adaptive_lvl3_2,non_adaptive,structural_only,1,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.06,1.815
test_adaptive_lvl3_2,non_adaptive,structural_only,2,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.12,1.85
test_adaptive_lvl3_2,non_adaptive,structural_only,3,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.18,1.734
test_adaptive_lvl3_2,non_adaptive,structural_only,4,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.24,1.817
test_adaptive_lvl3_2,non_adaptive,structural_only,5,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.3,1.721
test_adaptive_lvl3_3,non_adaptive,structural_only,0,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.0,1.756
test_adaptive_lvl3_3,non_adaptive,structural_only,1,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.06,1.835
test_adaptive_lvl3_3,non_adaptive,structural_only,2,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.12,1.824
test_adaptive_lvl3_3,non_adaptive,structural_only,3,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.18,1.795
test_adaptive_lvl3_3,non_adaptive,structural_only,4,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.24,1.804
test_adaptive_lvl3_3,non_adaptive,structural_only,5,0.0,0.022,0.011,0.0,APPROVED,0,1,1.0,0.3,1.855
